filename,source_dir,label,label_index,split,md5,dhash
26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato___Early_blight,Early Blight,0,test,3b40a944496857e3796e3752b43f8b49,1ce6badb4d6db7c6
26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586.JPG,Potato___Early_blight,Early Blight,0,train,873b69a4be47ad704a2f5f5e2104db3a,cf1d694971473c70
26f15c9c-5cbf-49c8-ac4e-c5b15d03e319___RS_Early.B 9022.JPG,Potato___Early_blight,Early Blight,0,train,1d7d6770a047e8727c3c8166b0928250,cdb06269c9666221
275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight,Early Blight,0,train,688478360be36c512505866cea665113,06032d2c24258353
2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B 7783.JPG,Potato___Early_blight,Early Blight,0,train,e231aafe9b7192f87fa1c4ee13c15a5e,5d769b8dc663319b
2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG,Potato___Early_blight,Early Blight,0,train,d9154825e81e844eb23b3c4a42f3b5ec,0731747270381953
283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,Potato___Early_blight,Early Blight,0,train,d58ff5a4f263881748e88260a616ea84,794cb34b3524c0e0
28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Potato___Early_blight,Early Blight,0,train,6bca1a0415841e6f19ccf4d9581c353f,42132246c5cb1604
292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG,Potato___Early_blight,Early Blight,0,train,98b6d3ed2c3e35a9bff7f3887e188b2f,c709320913433e38
29386668-721c-4359-99a6-734f1a4b096b___RS_Early.B 8362.JPG,Potato___Early_blight,Early Blight,0,train,0d2f5a14ea6d548d0fd1476566563c85,499830727571434c
29508e75-1a9d-4838-b929-cf42f8638e83___RS_Early.B 6782.JPG,Potato___Early_blight,Early Blight,0,val,16cccce14d38e02826c89c17b29414d9,4c8639313625c2ac
29922d76-0eda-4e7c-89af-7688c656bfdd___RS_Early.B 8353.JPG,Potato___Early_blight,Early Blight,0,train,57ffeb8cbe55a987878d90249f5b0b3a,040c2a081c381942
29978e78-7d4a-4fff-a659-52e45e9b96b3___RS_Early.B 7672.JPG,Potato___Early_blight,Early Blight,0,train,9106ff7d7b761407d73a6095acd9031a,8f2d2d0c0b9b8eee
29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833.JPG,Potato___Early_blight,Early Blight,0,test,476fcf483a101b28956cbc32486f6577,82060c1a486c4e28
2a4fd894-0c4f-471b-b80b-d362a7b513f4___RS_Early.B 8038.JPG,Potato___Early_blight,Early Blight,0,train,9ffd551224fd7871a2ba79a2bb3d247b,36d399adcce53396
2a9d3616-0bf1-4d98-b649-0a46d36dab7c___RS_Early.B 6703.JPG,Potato___Early_blight,Early Blight,0,val,16d3099d8e232bcb43ba6b92124a216c,032a1ab872344920
2b1718b3-c951-4f24-b6ec-4eb7df77c913___RS_Early.B 7475.JPG,Potato___Early_blight,Early Blight,0,train,bed3b9f464d6810cfd9a47bdc3b52133,8f3fdda9913386c9
2b3e46d9-09dd-4966-99c6-fe44c741b94c___RS_Early.B 8290.JPG,Potato___Early_blight,Early Blight,0,test,a820fa3274a0fc92d16fda4eee0071c3,339dc7f3fd7d95c7
2b6f9564-80a2-4db7-a5e6-72be5ef33a71___RS_Early.B 8009.JPG,Potato___Early_blight,Early Blight,0,train,eec13c1ddad40eea6201a6033c49c3d0,dee6fbe9ec6511d9
2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B 8145.JPG,Potato___Early_blight,Early Blight,0,val,5d38ded4b65ee02d607501a8e5c52228,872d59cd99a34e78
2b982641-10ea-4426-874f-509e6377ff59___RS_Early.B 7663.JPG,Potato___Early_blight,Early Blight,0,test,a349e8cafca66e0d44d9f33e449a317d,8e496462663c8c21
2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,Potato___Early_blight,Early Blight,0,test,86ad56bd0a4d97797a2d97407597de30,cc93716425c3623c
2c0e712a-fb21-44b6-bbe1-7c67cec7b965___RS_Early.B 7084.JPG,Potato___Early_blight,Early Blight,0,train,20c3596e02ac508ce3e507e0c6aa7f19,3d9b97a7da9939e7
2c310eaf-dbf4-4e8f-a8d8-ed8e0b51067a___RS_Early.B 6897.JPG,Potato___Early_blight,Early Blight,0,val,adc314d8d4f1b8bbac42ab1fad2477c4,9edbd9d978399be7
2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG,Potato___Early_blight,Early Blight,0,train,cebaaa4f5873b54241395a5cf89acaac,9d1ed9fcc8f3662d
2c5500a4-cfa4-4b46-8db4-443b995d39dd___RS_Early.B 8768.JPG,Potato___Early_blight,Early Blight,0,train,1298c7271221dc8b0be917d11c8b9726,6b7ddfa9793d99e1
2cafa90e-af46-4d0a-9137-9780d816b96a___RS_Early.B 7731.JPG,Potato___Early_blight,Early Blight,0,train,8289bcfd720866af8b3d529f42455464,e6cd9d6dcd99b37e
2cc3eb24-b210-4827-befe-0e3a24161ac4___RS_Early.B 6829.JPG,Potato___Early_blight,Early Blight,0,train,07dc16d2d82418ce2c863d13a2b81e9c,cf932b41c3d3dff7
2cce6cd6-16c4-426f-84e6-2f3c192fac2c___RS_Early.B 8999.JPG,Potato___Early_blight,Early Blight,0,train,c1b196663d608d53cda5f14f23ecc5b1,a71fdcbdb9ffafef
2ce7e8d7-4cc9-4ab3-9d22-8f7ad21d8eda___RS_Early.B 8609.JPG,Potato___Early_blight,Early Blight,0,test,2f84c32e21f93c66b192ab97f3078596,1dc6f3f9cd7d3d8d
2cf993b6-98e7-4678-aea5-9177ea3b63bd___RS_Early.B 7692.JPG,Potato___Early_blight,Early Blight,0,train,fa544b82c8043c490df00ec03232e202,dc4e73d9c77131cb
2d149f7a-4b0a-40a6-8d0b-1d1f14e5e696___RS_Early.B 9143.JPG,Potato___Early_blight,Early Blight,0,train,c6f8448c1f343d3d6a6c299886a2c08f,8b1d5c7341632fcc
2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B 7173.JPG,Potato___Early_blight,Early Blight,0,train,a89c676aadc3fab04d83ff1829c46a30,8339785161635e3c
2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG,Potato___Early_blight,Early Blight,0,train,fef3ea92f0ff1901f5b2c546dbc29d8a,86336543636b0e9c
2e88d4ed-b11b-4123-9e4b-f3c02a65ad39___RS_Early.B 9180.JPG,Potato___Early_blight,Early Blight,0,train,0b6a974c5c38bb5deff314ee6fe1cbd8,9367c6879397afff
2ebb14eb-0e87-468c-a1cb-80579a77a37a___RS_Early.B 7044.JPG,Potato___Early_blight,Early Blight,0,train,2feb8c10ba612da7186411009fae4cc6,0b49c8e466349909
2ec0f91e-b8a4-4aeb-9e08-8bd32b492487___RS_Early.B 7502.JPG,Potato___Early_blight,Early Blight,0,val,c2688e682016d51c62c54dc458782cf1,8f3d60c5a5565cba
2f81d148-c62f-4d3c-baf4-72b77abea41a___RS_Early.B 7493.JPG,Potato___Early_blight,Early Blight,0,train,8de7839c5e073e7caa287cb19f9e5e1d,072b517933660db2
2fe81ef1-d7ec-4395-b071-c74d5beb4037___RS_Early.B 7242.JPG,Potato___Early_blight,Early Blight,0,train,c1b1f41f360d27520d9e8373d7c3d91f,1c46d16472389c42
306c45ac-6f97-4b7e-9fad-1c8c39870138___RS_Early.B 7673.JPG,Potato___Early_blight,Early Blight,0,train,d98b3abbf1feb39febf4a1075a92fcea,ce8f393b635ebdf6
31290247-3f4f-445d-8bad-20d7dccbf979___RS_Early.B 7019.JPG,Potato___Early_blight,Early Blight,0,train,19b4ec37b83ed50fc4dab344e1246fe2,db9b397050710f86
31d0ecc8-045d-4a4a-ac33-431556c83e4c___RS_Early.B 8692.JPG,Potato___Early_blight,Early Blight,0,train,76df8a66b0ee612bb133fe8d238c027d,0c16c341200c4200
31d5d932-9eb3-45d1-bc85-40ef64d7a688___RS_Early.B 7255.JPG,Potato___Early_blight,Early Blight,0,train,ff1e1de1aea953fe235e24602c0a7abc,c3830c367611169c
320be8ee-2f9a-48f2-86fa-1c1d993a2fe2___RS_Early.B 8186.JPG,Potato___Early_blight,Early Blight,0,train,15ba8d8f4afc5875edea9d4f7b5dd770,4398342c4b564468
32c3bd85-3b12-4051-9185-12d39caaf94f___RS_Early.B 6684.JPG,Potato___Early_blight,Early Blight,0,train,80d5e041ba05635dcb93ce2d0b3e5ade,8d397064d7c7cf93
33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG,Potato___Early_blight,Early Blight,0,train,ba4e8e2b4d527facb3040add64a7ddab,4c1d1c46c644311e
334fd34b-f4aa-4cc2-9ac9-8b85df65b96c___RS_Early.B 6773.JPG,Potato___Early_blight,Early Blight,0,train,758ae35898aefb64fd3de3eaa8af3240,cf99b1256be66870
336e5156-8947-46a7-a6fb-e993255d9091___RS_Early.B 8085.JPG,Potato___Early_blight,Early Blight,0,train,bd721b255a5f7c37b7b7485e92d6281d,66333173390d9d43
33d72b8e-ae59-4fd4-8c74-eaf342682b47___RS_Early.B 7884.JPG,Potato___Early_blight,Early Blight,0,val,3510934ed4ad52c32875fbb3fd88e47c,a6367361e56d339e
349730da-a627-4da6-90d5-707c4a3dba88___RS_Early.B 7553.JPG,Potato___Early_blight,Early Blight,0,train,7c0c485ef6859dfac21fd2e063da9024,9b19444400672e98
34b0f33c-be8b-4338-9334-5418a5f84f28___RS_Early.B 7532.JPG,Potato___Early_blight,Early Blight,0,test,c99bc1de6b20f9bc89dcfa03ed1e0dce,cf1f3d74bddb6629
34d2260c-888c-419c-b32c-938efa379b97___RS_Early.B 8253.JPG,Potato___Early_blight,Early Blight,0,train,9ba3af4f2678320450953b23a7ba7d79,96237dd9adc7631e
34d62dee-797e-4f31-9063-f6a285935b4d___RS_Early.B 6733.JPG,Potato___Early_blight,Early Blight,0,train,3b8dff2d6b0fec299f0499da6fcb949b,42c1c25292b6218a
34d7e068-10e6-4ea0-8547-c90937fccbbc___RS_Early.B 8198.JPG,Potato___Early_blight,Early Blight,0,train,a61057a45b4145c9a9128dbbb3967e51,a73973d595a7de7b
34f42d6e-6e09-46cb-800b-5da5fdb5e8b8___RS_Early.B 8110.JPG,Potato___Early_blight,Early Blight,0,train,aa55112c07bf40968381a609321d16b1,78ced3c95b5b358f
34f44be4-9dc5-460b-896d-cd6593166fe7___RS_Early.B 8175.JPG,Potato___Early_blight,Early Blight,0,train,b326713703256133f716f1a6d8ef248c,c30f7d49a953ce78
357426c8-5b7b-4d56-9cb0-13cfaecc219f___RS_Early.B 7326.JPG,Potato___Early_blight,Early Blight,0,train,6a085ca28568f25f4abe610c639287bc,36b2bb29b3b0a5c7
357b61ef-a56b-4207-aa26-161b0ef3e635___RS_Early.B 8492.JPG,Potato___Early_blight,Early Blight,0,test,d5852457cc260fcaf50fc78405e30c0e,0c0e070524044600
3613b972-6af8-4a9a-be7f-bf68e4eb4cd0___RS_Early.B 6813.JPG,Potato___Early_blight,Early Blight,0,train,da73b951c928941b68c83f1950862509,9f3164c9d9d3debf
36548ca6-33b3-4a74-9b2a-52eba7aee9a3___RS_Early.B 9205.JPG,Potato___Early_blight,Early Blight,0,val,63c940fdfc648b5aeaeb7b5f2457eadc,056751d6ccd1632c
3682433d-fb0a-495b-a6e8-d753542b042b___RS_Early.B 8189.JPG,Potato___Early_blight,Early Blight,0,train,980f0161a3b8a8a98d2cbb862e009d10,5ce663311b2f13c1
37471260-d7b4-4ccd-901e-974332ef2eb9___RS_Early.B 7967.JPG,Potato___Early_blight,Early Blight,0,train,28ce808c15e194ec4c8680bd2a47c6c1,41883a747561676c
37957a08-5b06-49f7-9973-29f167dd95b8___RS_Early.B 8758.JPG,Potato___Early_blight,Early Blight,0,train,184bd0fa50ca83a43e8f22ae49156881,cf1d7cddb993e7dd
37c72e1c-7981-4d84-9587-f5014b609230___RS_Early.B 7457.JPG,Potato___Early_blight,Early Blight,0,train,538f266f4c1028630a3c16ffa9dab745,ce9e2b594961663c
37d5791e-19e8-4095-a1cd-36aede6d0802___RS_Early.B 7172.JPG,Potato___Early_blight,Early Blight,0,train,a255ca86de7ff13329a8b28e761be486,2b6bd1b3b1f367ad
37d94308-8783-4657-9ca6-eaca86e1015a___RS_Early.B 7825.JPG,Potato___Early_blight,Early Blight,0,train,80e93677c5e8166d836510afccaaefba,3ecb919cdce93396
37da60b5-9c33-4fe7-95d4-3a2db2a7702b___RS_Early.B 8359.JPG,Potato___Early_blight,Early Blight,0,train,6429d912b60a329d03c2df60bc7d8701,3fa7eff9b1391b83
38757e70-6278-4961-b1f3-19fccbb085f5___RS_Early.B 6968.JPG,Potato___Early_blight,Early Blight,0,train,86550ba1ba9dc5f84accf63772b54507,841959747c682e86
38807f81-ce49-4978-916a-a6cd2a95bfb0___RS_Early.B 8397.JPG,Potato___Early_blight,Early Blight,0,test,c0ce04e74e6f7c971588564f872cb859,5d6e0b432193c161
38a72c90-ed53-4432-b625-01c1f962f791___RS_Early.B 7302.JPG,Potato___Early_blight,Early Blight,0,train,8222911a45e10e41b81b1abf8475f5d8,1c4e416d18880810
38aa30f4-14d5-446f-80c3-ec60ce67ccc3___RS_Early.B 6789.JPG,Potato___Early_blight,Early Blight,0,test,bc838db88922098e129bbfee1e8802d4,376603cb29a35290
392c5f68-3ee5-4b61-90e9-afa16375beb8___RS_Early.B 8047.JPG,Potato___Early_blight,Early Blight,0,test,483714e166080e2533ef04893081cc6c,cd1c357d8da3bed9
3935d2ce-2d27-45ec-ab50-a53df9d30fa2___RS_Early.B 7437.JPG,Potato___Early_blight,Early Blight,0,train,7fc1d4c118a768ef7e620070dd5a0332,965bc7a3e7c37b95
3a314933-9e92-4c90-acc2-656a04c591e7___RS_Early.B 8906.JPG,Potato___Early_blight,Early Blight,0,val,0ebffd304672461335441d6368619b68,184f6391cc6e3183
3a8429cf-f8a7-4f64-a435-ec4f1ad692c7___RS_Early.B 8990.JPG,Potato___Early_blight,Early Blight,0,test,2626775a23649cd403520fd747358d6b,37e7f1f1f17191e9
3a97c74a-3d6e-4cd9-86e0-10a8e716e7b5___RS_Early.B 8422.JPG,Potato___Early_blight,Early Blight,0,train,553eb9621df0951458a749c824a46a3f,1b393537771386cc
3ab17a89-2e50-49c2-bb75-518369da98c1___RS_Early.B 8636.JPG,Potato___Early_blight,Early Blight,0,train,f40956e3554e93a36cf554a46301f0e0,fffbedf75b592dc9
3ab92984-3126-4154-9bfd-f2c8c9fd670e___RS_Early.B 7440.JPG,Potato___Early_blight,Early Blight,0,test,366f3a963d4c1a81bc5e454757d31aa1,cb1f7d79615b5e9d
3aea17a1-9413-4312-bcf2-e9aadb7371ab___RS_Early.B 8237.JPG,Potato___Early_blight,Early Blight,0,test,3ff6472d664abeb8143abd9a774ba95b,9b6644c52963246c
3b090cee-ba51-44c2-9cc6-4581db95070e___RS_Early.B 7789.JPG,Potato___Early_blight,Early Blight,0,test,ee9543ee5becc6c41a2a830830e11130,188c8e0b899b0b26
3b1e3161-b02e-4aa0-a490-8a50c242d10e___RS_Early.B 8553.JPG,Potato___Early_blight,Early Blight,0,train,96817719aa1e395c1a0a16a211ff176e,893174352d670cb8
3bf3bb26-3cbd-46f2-a9ba-c86700edafcb___RS_Early.B 7599.JPG,Potato___Early_blight,Early Blight,0,train,0404ecf8207a468f95ab562ab0f2ca77,3f3fb6bbdb4b13d3
3c3a9c2c-3387-4666-9f42-4d14142e9500___RS_Early.B 8499.JPG,Potato___Early_blight,Early Blight,0,test,3d8a2e56d647c931b8f3f86113ccc288,0919384ace4d0d20
3d3c01e1-8cde-4c0f-9468-67dd287a2dc0___RS_Early.B 7761.JPG,Potato___Early_blight,Early Blight,0,train,bf3a750a13b86764723c4709e0599a7b,cf0d75a5e3e63ff9
3db185d7-7c05-42f9-b508-7a3883e50660___RS_Early.B 7011.JPG,Potato___Early_blight,Early Blight,0,val,a6e6071532b5f53833094fbabc2f275a,1755402636349921
3de47a70-4a74-462f-8b56-2088507be4ef___RS_Early.B 8832.JPG,Potato___Early_blight,Early Blight,0,train,122db2887838e5837f96a835e5adb43c,95296a44ec6d2386
3e7543bc-4792-4b65-afd9-f9ccd52b7319___RS_Early.B 8571.JPG,Potato___Early_blight,Early Blight,0,train,caf9a8a226c26e21d2077b9ae4102af4,3e33094d743086c7
3ebc2af4-fe74-4918-b46f-09ec268884ef___RS_Early.B 7856.JPG,Potato___Early_blight,Early Blight,0,test,565909a1ecf487efcf56824ec0fb9f01,2c477bd44a2c9441
3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027.JPG,Potato___Early_blight,Early Blight,0,test,640769119eb5fc143d15c334ed9b1cbf,9ee3a9acc565339b
3ef2279b-2fda-463a-b007-e2a93ff977f0___RS_Early.B 7235.JPG,Potato___Early_blight,Early Blight,0,val,831c4915efd3f6fc0479adcbbabb1733,ce5b246230388f01
3fb9fd25-3f61-4983-8342-2abb34d1b010___RS_Early.B 7920.JPG,Potato___Early_blight,Early Blight,0,train,81d23c32e0c265dc9da3308308150ef5,184ec7e36312ca21
4019e40b-0175-462a-b6bb-228cf42c1a65___RS_Early.B 8256.JPG,Potato___Early_blight,Early Blight,0,train,714927f58bb6bfd781a359bff6a3222c,83317d7b5d792f3c
403aa255-393c-43b4-8f68-f68efbf4f5df___RS_Early.B 8544.JPG,Potato___Early_blight,Early Blight,0,test,fd33fa93da61fe32985d948675b7a693,03026242c6445553
40d1ccba-b047-4f89-b469-af79bc233524___RS_Early.B 7006.JPG,Potato___Early_blight,Early Blight,0,train,d38cebc4d8b5cc7fc411c10e5f0db330,4799316563323e6c
4138df1f-b8f7-429f-9e95-a627f6aba912___RS_Early.B 7667.JPG,Potato___Early_blight,Early Blight,0,train,43c7f7bf4fc06db97e736f3875f70405,8e1b77cbb3461c73
419611a4-5597-43d6-ae92-c3c09bc549d7___RS_Early.B 7182.JPG,Potato___Early_blight,Early Blight,0,train,2e1c4f9de4e35255497a0711f1b9c689,9a937169e3630e98
41cc6e70-9745-413d-b13d-c4775bcdfa7c___RS_Early.B 7610.JPG,Potato___Early_blight,Early Blight,0,train,c2a5c7027b43f206dd365f3907e27d39,0b33713191271698
41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985.JPG,Potato___Early_blight,Early Blight,0,val,4d781d1ecb849d050eb081a81bfe1c30,8d297173664c5060
41eccd84-6a67-4b04-ae69-59c1bcf17728___RS_Early.B 7964.JPG,Potato___Early_blight,Early Blight,0,train,ecaa0bb53a3a9869b9bbce4b884dd98a,cfb06d4bd3e6fc79
41f4502c-34aa-45a5-b593-7191f7a62f96___RS_Early.B 8774.JPG,Potato___Early_blight,Early Blight,0,val,d1ddb81346dc341b47bf0c8ecfeba855,26737138586199cf
42148e3c-34d6-484e-a4b8-8dc037667a4c___RS_Early.B 8235.JPG,Potato___Early_blight,Early Blight,0,val,ebd53cb9cb9e76102d093e3dc1172847,4f96b39bc941759b
4217355a-471b-4045-9199-55003f2c9b99___RS_Early.B 7469.JPG,Potato___Early_blight,Early Blight,0,train,2b5f4c92b51f02f2d183127248b0bdad,4ec7f44c6c860411
422fa1a6-d0f7-4634-9233-0d002ff139ae___RS_Early.B 7218.JPG,Potato___Early_blight,Early Blight,0,val,a5259521b2f2c12fc9984713d8be1f0e,8fb83a510346fc78
425e5f26-56b0-404d-b537-dc3353ecee09___RS_Early.B 7058.JPG,Potato___Early_blight,Early Blight,0,train,543ab9be4694336df409b52be34bdf21,0c1b696911341909
426aeefb-981d-4436-9f92-0fe230bb65fe___RS_Early.B 6977.JPG,Potato___Early_blight,Early Blight,0,test,c43833ad4a84edfe4f0650fe6503a779,776f8ec9e56d219d
432f1b02-9493-4cf1-8ef7-a40f817e43ff___RS_Early.B 8497.JPG,Potato___Early_blight,Early Blight,0,train,e735f99d68b790f7444fb35739e9df55,c7132545e74e5c70
434ccb1f-7a21-47f4-96b5-3e87bf5fe2a2___RS_Early.B 6760.JPG,Potato___Early_blight,Early Blight,0,test,38cf2d55dd816b89e1d2f96b645fcbb9,3e43c9424b0937cc
438176fc-2e4a-45d1-9014-3eb2391c5832___RS_Early.B 8147.JPG,Potato___Early_blight,Early Blight,0,val,e4f28de2831c52cbf97db3a44f987669,1f1949555d6917cc
43af6366-6c6a-408c-a10d-a4bad9428a19___RS_Early.B 7595.JPG,Potato___Early_blight,Early Blight,0,train,08d4ea40c209b792b4d4ab9a1ae41b85,1c4b494e26160401
43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B 9069.JPG,Potato___Early_blight,Early Blight,0,train,4f462618b49ec17390ed1a558a2d59ef,9339686623299e8c
450b4a32-39ae-4daa-aeb6-87559afb0b42___RS_Early.B 9202.JPG,Potato___Early_blight,Early Blight,0,train,250e027b1b7fc135a7546d96ec586353,93396969735e3d73
454203b9-0376-4db3-92ed-047545daa7c6___RS_Early.B 6953.JPG,Potato___Early_blight,Early Blight,0,val,9b8ded153b24f0deb0942d701198b661,394c965259717698
45ecd7ac-7db9-49bf-b34d-ccd2e83123b0___RS_Early.B 6883.JPG,Potato___Early_blight,Early Blight,0,train,f9179eaf3746b8191e4e332e93adc5c4,b73558d9f1c7deff
467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG,Potato___Early_blight,Early Blight,0,train,f06ed98d1c2759957b19113c0735f721,8c0d7d51b1f3ce79
46819687-0705-4628-8748-9cb356587f30___RS_Early.B 8421.JPG,Potato___Early_blight,Early Blight,0,train,5936c83554e46b4b3ab8b748b40fe8bd,c31c6d59336e7870
4699d1d8-f931-4b1c-8fd4-03a58350a86d___RS_Early.B 8972.JPG,Potato___Early_blight,Early Blight,0,train,48f62c735b76cb4980a4507bf0136f98,013cc351ada93b36
46dc77f0-be88-4887-b1f7-82adff9aaa39___RS_Early.B 7750.JPG,Potato___Early_blight,Early Blight,0,train,33e787c44efff5608ba8bf0dfd50b6ff,c39c34e4a5a3cefd
4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG,Potato___Early_blight,Early Blight,0,train,67c5bb371dc1673de84d75815468b8cf,07396849d965a78c
477c3ef0-ab1e-44fb-852d-6b3ce74c93a2___RS_Early.B 7257.JPG,Potato___Early_blight,Early Blight,0,train,555449806c0254785fb94af8081c43a4,0413256cccb9230e
4849de96-2e26-4c8d-8944-bd9e8edee5d8___RS_Early.B 9196.JPG,Potato___Early_blight,Early Blight,0,train,d4587f3ab5abefec63f4d21c273674cc,030218b635612e08
4857420e-b28e-4bb5-aa03-5e333cf27af0___RS_Early.B 6847.JPG,Potato___Early_blight,Early Blight,0,train,71d69d7031b95c93d2aebcccf0ae9bae,03697470321d0521
48ed1384-b3c5-464d-bdc8-97b347d89a58___RS_Early.B 6744.JPG,Potato___Early_blight,Early Blight,0,train,1065a1656aacb84e3ea3bd35052cda24,9331614143238cdb
495e73a1-0f61-43a6-b539-d7f74e3fbf71___RS_Early.B 8245.JPG,Potato___Early_blight,Early Blight,0,train,f9f07ab8c261958396273ff9d7368303,8b193f6b53664d7b
49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B 8037.JPG,Potato___Early_blight,Early Blight,0,val,67bb0f5cddbf17de77a556108eb53aeb,166de59d99cb7a3d
49ecf1fe-0000-49e8-a042-fb6c9bac38c9___RS_Early.B 8940.JPG,Potato___Early_blight,Early Blight,0,test,6880cf19c89a5e5ff6ee9ed0589d9e75,3fdde551732fbfbf
49f13f57-6881-4caa-839b-d93215ce1b77___RS_Early.B 7009.JPG,Potato___Early_blight,Early Blight,0,test,ae136c063b561673051e2020c91325f7,8632333332368c48
4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,Potato___Early_blight,Early Blight,0,train,1264bf1a336ef42c2ea36ae7ce85b860,8730787173473c30
4a35b485-4f57-471a-a2cc-d5d7ebd41c40___RS_Early.B 7651.JPG,Potato___Early_blight,Early Blight,0,test,28ee46b62a9411dc15b6221ab7bb5e0a,4d1e65ed89593fbc
4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,Potato___Early_blight,Early Blight,0,test,b7e8a24582a347771749e3fab036fe11,8331315149630e8c
4a7c680d-9c18-4065-a6e0-70cd2d0a3207___RS_Early.B 8107.JPG,Potato___Early_blight,Early Blight,0,train,868f67fd996a6eb8666dd5d4f17a6d07,c6335b4b8186c666
4ab9d59b-57ee-4e22-a6bb-d8152710fd28___RS_Early.B 6857.JPG,Potato___Early_blight,Early Blight,0,test,9dac6c9f36de41ea67b2ad627817a494,4feba1e1917332dd
4af8e9e9-077d-4c7b-859d-626f74d3b1ff___RS_Early.B 7738.JPG,Potato___Early_blight,Early Blight,0,train,80110e620c2a3657ffa6600441dacaf3,1c56cbad75701cc6
4b484f0f-82dc-45d1-a5b6-72c8a6a96323___RS_Early.B 7262.JPG,Potato___Early_blight,Early Blight,0,train,aee64ac5fe5deb9a76d306e398bc4119,7d6ebbb9917d31d9
4b7b3611-d9b9-40c8-b0f5-d730fcd76679___RS_Early.B 6937.JPG,Potato___Early_blight,Early Blight,0,train,9908db3f127497591893e74b8d65adef,461b615a1b231e98
4b925312-1973-41cf-afdf-9090d02dd539___RS_Early.B 7913.JPG,Potato___Early_blight,Early Blight,0,train,94bbcf3023bb125330107af40409de65,135946c561331b1e
4bac4925-72ff-43e7-8726-5e2126c6c30d___RS_Early.B 8206.JPG,Potato___Early_blight,Early Blight,0,test,82c59083dd5192de15fc2ae7bc5950c3,0379d5f591a7defd
4bba904e-b4af-4a81-8252-b8d997bc5057___RS_Early.B 7695.JPG,Potato___Early_blight,Early Blight,0,train,df6922c5a995ee4465319b1027a73d40,0207a52525218e18
4be99b40-e269-4c69-8c90-ac75514650af___RS_Early.B 6830.JPG,Potato___Early_blight,Early Blight,0,train,ea72ba538a4ea8d5ef4e3ea47aeb74f0,4fcfb5b9d56333cf
4c246dbf-ad6c-4563-ad59-d5ea84453817___RS_Early.B 7662.JPG,Potato___Early_blight,Early Blight,0,test,e918f659349eb87c1e833b0599ef8171,43193c6a54592b3e
4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B 8432.JPG,Potato___Early_blight,Early Blight,0,val,a130066cca4125af8cf9e6e01e473c45,922d396933274c70
4c8df1cf-82bb-49eb-894c-8a516fbd1d74___RS_Early.B 6753.JPG,Potato___Early_blight,Early Blight,0,train,14fc69afb06ff89756ee7ab329272000,01224a0a0e9cb120
4d1d5d85-e67d-4007-bceb-9b577f49065b___RS_Early.B 8885.JPG,Potato___Early_blight,Early Blight,0,train,c459ffc35beb16e38a9891b28607a8ce,6e92d361310d8480
4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG,Potato___Early_blight,Early Blight,0,train,691e7f34b108f946a865b09290c85ba3,9a70e5a6d2daf5fb
4d943ff8-e048-43c6-8861-4cdc6adab6a0___RS_Early.B 8726.JPG,Potato___Early_blight,Early Blight,0,train,db83c5e14e09cc65491ae2990cd810b9,4fdbe9ee995b3b96
4da46a9d-7709-4528-acc3-a7be6ace3714___RS_Early.B 7187.JPG,Potato___Early_blight,Early Blight,0,train,3e14ed38bf2323e92f840d4fb2b76e56,3d37b3b9996c3dd3
4ddd0823-ecf4-4a0b-81d5-9844705e5694___RS_Early.B 8936.JPG,Potato___Early_blight,Early Blight,0,train,c802bcbd7fa4dfaf6fd627c2de89d870,033172b238990204
